response;title;year;rated;released;runtime;genre;director;writer;actors;plot;language;country;awards;poster;metascore;imdbRating;imdbVotes;imdbID;type;season;episode;seriesID
True;Jake Speed;1986;PG;30 May 1986;100 min;Adventure, Action, Comedy;Andrew Lane;Wayne Crawford, Andrew Lane;Wayne Crawford, Dennis Christopher, Karen Kopins, John Hurt;When her sister is kidnapped by white slavers, only Grandpa knows what to do. He puts in a call to a fictional hero, Jake Speed. She is amazed to find that he actually exists, and that as ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTM4MDExNTAxN15BMl5BanBnXkFtZTcwMDc5MjYxMQ@@._V1_SX300.jpg;N/A;5,3;594;tt0091282;movie;;;
True;Northanger Abbey;1987;N/A;15 Feb 1987;88 min;N/A;Giles Foster;Jane Austen (novel), Maggie Wadey;Katharine Schlesinger, Peter Firth, Robert Hardy, Googie Withers;Catherine Morland is a young woman who enjoys reading Gothic Novels. She is invited to Bath by a family friend, Mrs. Allen, and there she meets Henry Tilney and his sister Eleanor. Upon ...;English;UK, USA;N/A;http://ia.media-imdb.com/images/M/MV5BMjAzMTQ2ODMxOV5BMl5BanBnXkFtZTcwMDg2MjA1MQ@@._V1_SX300.jpg;N/A;5,5;712;tt0091649;episode;3;7;tt0297626
True;Trick or Treat;1986;R;24 Oct 1986;98 min;Comedy, Horror, Music;Charles Martin Smith;Rhet Topham (story), Michael S. Murphey (screenplay), Joel Soisson (screenplay), Rhet Topham (screenplay);Marc Price, Tony Fields, Lisa Orgolini, Doug Savant;Sammi Curr was a famous, devil-worshiping rock star who died under mysterious circumstances. Now he wants to come back to life. Doing so requires possessing radio wave & automobiles and making a few human sacrifices.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTkwMjYzNDg4Ml5BMl5BanBnXkFtZTcwMzEzMTkzMQ@@._V1_SX300.jpg;N/A;5,7;4,094;tt0092112;movie;;;
True;Game, Set, and Match;1988–;N/A;03 Oct 1988;60 min;Drama;N/A;N/A;Ian Holm, Michael Culver, Anthony Bate, Gail Harrison;Bernard Samson is a spy in the employ of SIS, London Central. His wife Fiona defects to the East.;English;UK;2 nominations.;N/A;N/A;8,8;133;tt0092360;series;;;
True;Rocky Road;1985–;N/A;02 Sep 1985;N/A;Comedy;N/A;N/A;Maylo McCaslin;N/A;English;USA;4 nominations.;N/A;N/A;8,1;26;tt0092439;series;;;
True;The Alamo: Thirteen Days to Glory;1987;N/A;26 Jan 1987;140 min;Action, Adventure, Drama;Burt Kennedy;Lon Tinkle (book), Clyde Ware, Norman Morrill;James Arness, Brian Keith, Alec Baldwin, David Ogden Stiers;Against orders and with no help of relief Texas patriots led by William Travis, Jim Bowie, and Davy Crockett defend the Alamo against overwhelming Mexican forces.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMzYzNzA4MzYwNF5BMl5BanBnXkFtZTgwODI1ODk1MDE@._V1_SX300.jpg;N/A;6,2;384;tt0092527;movie;;;
True;Aria;1987;R;27 May 1987;90 min;Comedy, Drama, Music;Robert Altman, Bruce Beresford, Bill Bryden, Jean-Luc Godard, Derek Jarman, Franc Roddam, Nicolas Roeg, Ken Russell, Charles Sturridge, Julien Temple;Robert Altman (segment), Bruce Beresford (segment), Don Boyd (segment), Bill Bryden (segment), Derek Jarman (segment), Franc Roddam (segment), Nicolas Roeg (segment), Ken Russell (segment), Charles Sturridge (segment), Julien Temple (segment);Theresa Russell, Stephanie Lane, Roy Hyatt, Sevilla Delofski;Ten short pieces directed by ten different directors, including Ken Russell, Jean-Luc Godard, Robert Altman, Bruce Beresford, and Nicolas Roeg. Each short uses an aria as soundtrack/sound (...;Italian, French, German, English;UK;1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTg0NTk5MTczMl5BMl5BanBnXkFtZTcwOTIzMzEyMQ@@._V1_SX300.jpg;N/A;5,8;2,080;tt0092580;movie;;;
True;The Barbarians;1987;R;01 Mar 1987;87 min;Fantasy, Adventure;Ruggero Deodato;Alberto Piferi (dubbing dialogue), James R. Silke (screenplay), James R. Silke (story);Peter Paul, David Paul, Richard Lynch, Eva LaRue;Two twin barbarians seek revenge from the warlord who massacred their tribe and captured them when they were small children.;English;USA, Italy;1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTkwNzMwNzIwNl5BMl5BanBnXkFtZTgwOTQ4MzUzMzE@._V1_SX300.jpg;N/A;4,8;2,210;tt0092615;movie;;;
True;Living on Tokyo Time;1987;R;14 Aug 1987;83 min;Comedy, Drama;Steven Okazaki;John McCormick, Steven Okazaki;Minako Ohashi, Ken Nakagawa, Mitzi Abe, Bill Bonham;When her visa expires, a young Japanese immigrant in San Francisco agrees to marry a Japanese-American boy to avoid being deported back to Japan.;English, Japanese;USA;1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTc2OTE3NTI1N15BMl5BanBnXkFtZTcwNDYwMDkwMw@@._V1_SX300.jpg;N/A;6,4;136;tt0093429;movie;;;
True;Moonstruck;1987;PG;15 Jan 1988;102 min;Comedy, Drama, Romance;Norman Jewison;John Patrick Shanley;Cher, Nicolas Cage, Vincent Gardenia, Olympia Dukakis;Loretta Castorini, a book keeper from Brooklyn, New York, finds herself in a difficult situation when she falls for the brother of the man she has agreed to marry.;English, Italian;USA;Won 3 Oscars. Another 15 wins & 18 nominations.;http://ia.media-imdb.com/images/M/MV5BMjIwMDY0NzYyMF5BMl5BanBnXkFtZTcwOTE5NDk0NA@@._V1_SX300.jpg;83;7,1;34,558;tt0093565;movie;;;
True;The Running Man;1987;R;13 Nov 1987;101 min;Action, Crime, Sci-Fi;Paul Michael Glaser;Stephen King (novel), Steven E. de Souza (screenplay);Arnold Schwarzenegger, Maria Conchita Alonso, Yaphet Kotto, Jim Brown;A wrongly convicted man must try to survive a public execution gauntlet staged as a game show.;English;USA;1 win & 3 nominations.;http://ia.media-imdb.com/images/M/MV5BNzM4OTcyMjEyNl5BMl5BanBnXkFtZTcwMzEwNDI4OA@@._V1_SX300.jpg;N/A;6,6;109,104;tt0093894;movie;;;
True;The Stepford Children;1987;N/A;15 Mar 1987;96 min;Sci-Fi, Thriller;Alan J. Levi;William Bleich, Ira Levin (novel);Barbara Eden, Don Murray, Tammy Lauren, Pat Corley;In this sequel to The Stepford Wives, Steven and Laura Harding (along with their kids David and Mary) have moved to the quiet community of Stepford, CT. Steven joins the men's club, which ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMzU5ZmFiMmYtNGRhZi00MDI5LWE1ZjEtZDE5N2IwZjI1NjVkXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg;N/A;5,3;225;tt0094036;movie;;;
True;Freddy's Nightmares;1988–1990;TV-14;09 Oct 1988;60 min;Horror, Thriller;N/A;Wes Craven;Robert Englund;Freddy, the dream serial-killer, hosts this anthology of stories set in Springwood.;English;USA;1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTYwNjMzOTkxOV5BMl5BanBnXkFtZTcwNTY5NTEzMQ@@._V1_SX300.jpg;N/A;6,5;1,905;tt0094466;series;;;
True;Season of Fear;1989;R;12 May 1989;89 min;Thriller;Doug Campbell;Doug Campbell (screenplay), Scott J. Mulvaney (story);Michael Bowen, Ray Wise, Clare Wren, Michael J. Pollard;A famous inventor marries a beautiful but much younger woman. His son becomes romantically involved with her.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTg4NTIxNTUxNV5BMl5BanBnXkFtZTcwMTc4MDcxMQ@@._V1_SX300.jpg;N/A;5,5;95;tt0094643;movie;;;
True;Appleseed;1988;NOT RATED;20 Oct 1993;71 min;Animation, Crime, Sci-Fi;Kazuyoshi Katayama;Kazuyoshi Katayama, Masamune Shirow (comic), John Wolskel (dialogue: english version);Masako Katsuki, Yoshisada Sakaguchi, Toshiko Sawada, Toshio Furukawa;In a vast futuristic city, built on the ashes of the third world war, a police officer and her cyborg partner fight terrorism.;Japanese, English;Japan;N/A;http://ia.media-imdb.com/images/M/MV5BMTg4MjUyNzA5MV5BMl5BanBnXkFtZTcwMjE5NTQyMQ@@._V1_SX300.jpg;N/A;6,4;1,645;tt0094668;movie;;;
True;D.O.A.;1988;R;18 Mar 1988;96 min;Mystery, Thriller;Annabel Jankel, Rocky Morton;Charles Edward Pogue (screenplay), Charles Edward Pogue (story), Russell Rouse (story), Clarence Greene (story);Dennis Quaid, Meg Ryan, Charlotte Rampling, Daniel Stern;Dexter Cornell, an English Professor becomes embroiled in a series of murders involving people around him. Dexter has good reason to want to find the murderer but hasn't much time. He finds...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMjEyNzYwODAwOF5BMl5BanBnXkFtZTcwMDcyNTQyMQ@@._V1_SX300.jpg;N/A;6,1;7,821;tt0094933;movie;;;
True;Freeway;1988;R;25 Nov 1988;91 min;Thriller;Francis Delia;Deanne Barkley (novel), Francis Delia, Darrell Fetty;Darlanne Fluegel, James Russo, Billy Drago, Richard Belzer;A deeply-disturbed priest goes on a murderous night-time rampage across America's highways.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTYzNDkyMjkzMF5BMl5BanBnXkFtZTYwMDUyNzk5._V1_SX300.jpg;N/A;4,9;222;tt0095177;movie;;;
True;Haunted Summer;1988;R;07 Apr 1989;106 min;Drama, Romance;Ivan Passer;Lewis John Carlino, Anne Edwards (novel);Philip Anglim, Alice Krige, Eric Stoltz, Alex Winter;In 1815, authors Lord Byron, Mary Shelley and Percy Shelley get together for some philosophical discussions, but the situation soon deteriorates into mind games, drugs and sex.;English;USA;1 nomination.;http://ia.media-imdb.com/images/M/MV5BNzAyNDA5NjMyN15BMl5BanBnXkFtZTgwMjQ0NTkwMzE@._V1_SX300.jpg;N/A;6,4;359;tt0095280;movie;;;
True;Illegally Yours;1988;PG;13 May 1988;102 min;Comedy;Peter Bogdanovich;Max Dickens, Michael Kaplan;Rob Lowe, Colleen Camp, Kenneth Mars, Kim Myers;Called up for jury duty, Richard Dice finds his first crush and only real, but unrequited love, on trial for murder. Richard desperately tries to prove Mollys innocence while untangling a ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BOTQ3MTUyNDUwOF5BMl5BanBnXkFtZTcwNTgzNzA2NA@@._V1_SX300.jpg;N/A;4,2;689;tt0095357;movie;;;
True;The Ogre;1988;R;N/A;94 min;Horror;Lamberto Bava;Lamberto Bava (screenplay), Dardano Sacchetti (screenplay), Dardano Sacchetti (story);Paolo Malco, Virginia Bryant, Sabrina Ferilli, Stefania Montorsi;A sexually confused young woman is haunted by childhood memories when she moves into an old mansion in Italy with her husband and young son.;English;Italy;N/A;http://ia.media-imdb.com/images/M/MV5BMTk1ODQyMTg3OF5BMl5BanBnXkFtZTcwNTQ4OTQ1MQ@@._V1_SX300.jpg;N/A;4,5;453;tt0095775;episode;1;3;tt1570506
True;The People Across the Lake;1988;PG;03 Oct 1988;95 min;Horror, Thriller;Arthur Allan Seidelman;Dalene Young (teleplay), Bill McCutchen (story), Dalene Young (story);Valerie Harper, Gerald McRaney, Barry Corbin, Tammy Lauren;In an effort to get away from the city and all its crime, Chuck Yoman and his family move to a big old house in a peaceful lakeside town. The discovery of a mutilated corpse in the lake and...;English;USA, Canada;N/A;http://ia.media-imdb.com/images/M/MV5BMTI1Mjk0MzY3N15BMl5BanBnXkFtZTcwMjYxNjAzMQ@@._V1_SX300.jpg;N/A;5,5;219;tt0095846;movie;;;
True;Return to Snowy River;1988;PG;15 Apr 1988;99 min;Adventure, Drama, Western;Geoff Burrowes;Geoff Burrowes, John Dixon;Tom Burlinson, Sigrid Thornton, Brian Dennehy, Nicholas Eadie;Young Jim Craig returns to his home in the Australian high country. He finds that things are not as he left them - his girlfriend is being pursued by another man, and her father doesn't want Jim back into her life.;English;Australia;2 nominations.;http://ia.media-imdb.com/images/M/MV5BMTQ0NzY5MjQwNl5BMl5BanBnXkFtZTcwNzMxNjkxMQ@@._V1_SX300.jpg;N/A;6,5;1,736;tt0095993;movie;;;
True;Heart of a Dog;1988;N/A;20 Nov 1988;136 min;Comedy, Drama, Sci-Fi;Vladimir Bortko;Nataliya Bortko, Mikhail A. Bulgakov (story);Evgeniy Evstigneev, Vladimir Tolokonnikov, Boris Plotnikov, Roman Kartsev;Professor Preobrazhensky and his colleague place some human parts into a dog named Sharik. Soon the dog transforms into a human.;Russian;Soviet Union;1 win.;http://ia.media-imdb.com/images/M/MV5BZDZhMDQ2OTYtY2VkNC00MGUzLThhM2MtYjk5Mjc5YWU2Y2RkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg;N/A;9;4,080;tt0096126;movie;;;
True;Mr. Bean;1990–1995;TV-G;02 Apr 1992;350 min;Comedy, Family;N/A;N/A;Rowan Atkinson;Life is a difficult challenge for Mr Bean, who despite being a grown adult, has trouble completing even the simplest of tasks. Thankfully, his perseverance is usually rewarded, and he finds an ingenious way around the problem.;English;UK;3 wins & 7 nominations.;http://ia.media-imdb.com/images/M/MV5BMTUxOTY2NTg2N15BMl5BanBnXkFtZTYwNTU4MDk4._V1_SX300.jpg;N/A;8,6;56,958;tt0096657;series;;;
True;All Dogs Go to Heaven;1989;G;17 Nov 1989;84 min;Animation, Comedy, Drama;Don Bluth, Gary Goldman, Dan Kuenster;Don Bluth (story), Ken Cromar (story), Gary Goldman (story), Larry Leker (story), Linda Miller (story), Monica Parker (story), John Pomeroy (story), Guy Shulman (story), David J. Steinberg (story), David N. Weiss (story), David N. Weiss (screenplay);Burt Reynolds, Dom DeLuise, Judith Barsi, Melba Moore;A dog returns from the dead looking for revenge on his killer using an orphan girl who can talk to animals.;English;Ireland, UK, USA;1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTIyMjI5MTUxMV5BMl5BanBnXkFtZTYwMDI0ODY5._V1_SX300.jpg;50;6,7;25,458;tt0096787;movie;;;
True;Going Overboard;1989;R;12 May 1989;99 min;Comedy;Valerie Breiman;Valerie Breiman, Adam Sandler (additional material), Scott LaRose (additional material);Burt Young, Adam Sandler, Scott LaRose, Lisa Collins;A struggling young comedian takes a menial job on a cruise ship where he hopes for his big chance to make it in the world of cruise ship comedy.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTc5NDQzNTI5Nl5BMl5BanBnXkFtZTcwMDgxMTgzMQ@@._V1_SX300.jpg;N/A;1,9;10,312;tt0096870;movie;;;
True;Chances Are;1989;PG;10 Mar 1989;108 min;Comedy, Fantasy, Romance;Emile Ardolino;Perry Howze, Randy Howze;Cybill Shepherd, Robert Downey Jr., Ryan O'Neal, Mary Stuart Masterson;Louie Jeffries is happily married to Corinne. On their first anniversary, Louie is killed crossing the road. Louie is reincarnated as Alex Finch, and twenty years later, fate brings Alex ...;English;USA;Nominated for 1 Oscar. Another 1 win & 1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTA2MDEzNDQxOTZeQTJeQWpwZ15BbWU4MDYxMDIxMjAx._V1_SX300.jpg;N/A;6,4;8,320;tt0097044;movie;;;
True;Collision Course;1989;PG;27 Apr 1989;100 min;Action, Comedy, Crime;Lewis Teague;Frank Darius Namei, Robert Resnikoff;Pat Morita, Jay Leno, Chris Sarandon, Tom Noonan;A Japanese investigator (Morita) and a Detroit cop (Leno) team up to track down a stolen prototype turbocharger.;English, Japanese;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTQ5MDU0MzYzMF5BMl5BanBnXkFtZTcwNzYyMjUyMQ@@._V1_SX300.jpg;N/A;4,6;985;tt0097081;movie;;;
True;Crack House;1989;R;10 Nov 1989;90 min;Action, Crime, Drama;Michael Fischa;Blake Schaffer, Jack Silverman (story);Jim Brown, Anthony Geary, Richard Roundtree, Cher Butler;Rick and Melissa are a pair of young lovers hoping to get out of the slums for good and escape the poverty and crime their families and friends have gotten involved in. All this comes to an...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTU4MDIxMTg2Nl5BMl5BanBnXkFtZTcwMDMzNjcyMQ@@._V1_SX300.jpg;N/A;5,5;259;tt0097119;movie;;;
True;The Karen Carpenter Story;1989;N/A;01 Jan 1989;120 min;Biography, Drama, Music;Joseph Sargent, Richard Carpenter;Barry Morrow;Cynthia Gibb, Mitchell Anderson, Peter Michael Goetz, Michael McGuire;Story of the meteoric rise and sudden fall of Karen Carpenter, who became a famous singer before battling anorexia and bulemia.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BYmU3YmQzYmEtNTMzMy00N2Y4LTkwYWQtMWUzYzFhYTU4ODAwXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg;N/A;6,9;923;tt0097648;movie;;;
True;My Left Foot;1989;R;30 Mar 1990;103 min;Biography, Drama;Jim Sheridan;Shane Connaughton (screenplay), Jim Sheridan (screenplay), Christy Brown (book);Daniel Day-Lewis, Brenda Fricker, Alison Whelan, Kirsten Sheridan;Christy Brown, born with cerebral palsy, learns to paint and write with his only controllable limb - his left foot.;English;Ireland, UK;Won 2 Oscars. Another 20 wins & 19 nominations.;http://ia.media-imdb.com/images/M/MV5BMTY5MTU1ODY4OV5BMl5BanBnXkFtZTgwMzkyMDUxMDE@._V1_SX300.jpg;N/A;7,9;48,312;tt0097937;movie;;;
True;Paperhouse;1988;PG-13;17 Feb 1989;92 min;Drama, Fantasy;Bernard Rose;Catherine Storr (novel), Matthew Jacobs (screenplay);Charlotte Burke, Jane Bertish, Samantha Cahill, Glenne Headly;A young girl lost in the loneliness and boredom of reality finds solace in an ill boy, whom she can visit in a surreal dream world that she drew in her school composition book.;English;UK;3 wins & 1 nomination.;http://ia.media-imdb.com/images/M/MV5BZjRhOWFiNzgtN2Q3OC00ZjdkLWI5Y2EtYTgwMjZlZTExMTYyXkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_SX300.jpg;N/A;6,8;4,195;tt0098061;movie;;;
True;Qun long xi feng;1989;N/A;24 Feb 1989;95 min;Action, Comedy, Romance;Sammo Kam-Bo Hung;Sammo Kam-Bo Hung (story), Kin Lo (story), Barry Wong, Kai-Chi Yuen;Sammo Kam-Bo Hung, Siu Chung Mok, Hoi Mang, Lung Chan;Lo Tung and his friend Malted Candy, pedicab drivers working the streets of Macao, have both fallen in love. The problem is that both their objects of affection - one a baker, the other a ...;Cantonese;Hong Kong;1 win & 1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTI3MzE1MTgwM15BMl5BanBnXkFtZTcwNDc1NzIyMQ@@._V1_SX300.jpg;N/A;7,6;567;tt0098155;movie;;;
True;Bagdad Cafe;1990–;N/A;30 Mar 1990;30 min;Comedy;N/A;N/A;Whoopi Goldberg, Jean Stapleton, James Gammon, Monica Calhoun;"Sitcom based on the 1987 indie hit &quot;Bagdad Café&quot; follows two women, a desert motel and diner owner and her guest whose husbands just left them, who slowly develop a rocky friendship. Several colorful characters live there as well.";English;USA;N/A;N/A;N/A;7,3;231;tt0098746;series;;;
True;Convicts;1991;N/A;06 Dec 1991;93 min;Drama;Peter Masterson;Horton Foote (play), Horton Foote (screenplay);Robert Duvall, Lukas Haas, James Earl Jones, Starletta DuPois;In 1902 Texas, 13-year-old Horace goes to work on old Soll's farm to earn enough money to buy a headstone for his father's grave. Unfortunately for Horace, Soll's senility, ill health, and ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTY0Njk2NDgwNF5BMl5BanBnXkFtZTcwMDE5NzgyMQ@@._V1_SX300.jpg;N/A;5,9;457;tt0099300;movie;;;
True;A Cat in the Brain;1990;R;08 Aug 1990;93 min;Comedy, Horror;Lucio Fulci;Lucio Fulci (story), Giovanni Simonelli (story), Lucio Fulci (screenplay), Giovanni Simonelli (screenplay), Antonio Tentori (screenplay);Lucio Fulci, David L. Thompson, Malisa Longo, Shilett Angel;A horror film director is stalked by a mad psychiatrist/serial killer bent on killing people to model the killings after the director's gory death scenes from his movies.;Italian;Italy;N/A;http://ia.media-imdb.com/images/M/MV5BMjAxMjY0ODUzMV5BMl5BanBnXkFtZTcwNTIwMTMyMQ@@._V1_SX300.jpg;N/A;5,7;2,001;tt0099637;movie;;;
True;The Invisible Maniac;1990;R;13 Jul 1990;86 min;Comedy, Horror, Sci-Fi;Adam Rifkin;Matt Devlen (story), Tony Markes (story), Adam Rifkin (screenplay), Adam Rifkin (story);Noel Peters, Savannah, Stephanie Blake, Melissa Moore;A budding young scientist lad is caught by his mom checking out the lady across the way with his telescope, whereupon she lectures him on the evils of women. Twenty years later and all ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMjAxODc1NDI4NF5BMl5BanBnXkFtZTcwNTc1MjQyMQ@@._V1_SX300.jpg;N/A;3,5;916;tt0099856;movie;;;
True;Mom;1991;R;19 Jun 1991;95 min;Comedy, Horror;Patrick Rand;Patrick Rand (story), Kevin Watson (story), Patrick Rand (screenplay);Mark Thomas Miller, Jeanne Bates, Brion James, Mary Beth McDonough;During a time when the city of Los Angeles is terrorized by animal attack style murders, a kindly elderly lady provides a nomad with room and board. It turns out that he is a werewolf and ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTUwMDcwMjQ1M15BMl5BanBnXkFtZTcwMjQ2NjE2NA@@._V1_SX300.jpg;N/A;4,9;351;tt0100172;movie;;;
True;Tai yang zhi zi;1990;R;01 Nov 1992;84 min;Action, Adventure, Comedy;Wellson Chin, Yi-Jung Hua;Abe Kwong (screenplay), Lawrence Lau (screenplay);Conan Lee, Sheila Chan, Cynthia Rothrock, Jimmy Au;Cynthia Rothrock helps to protect a Buddhist boy from villains who wish to stop him from becoming the Prince of the Sun.;English, Cantonese;Hong Kong;N/A;http://ia.media-imdb.com/images/M/MV5BMTY4MTM4NDE4Nl5BMl5BanBnXkFtZTcwMzQ5MzMyMQ@@._V1_SX300.jpg;N/A;4,9;157;tt0100410;movie;;;
